"Date","Price","Open","High","Low","Vol.","Change %"
"10/03/2014","188.67","188.11","189.37","187.56","3.07M","0.94%"
"10/02/2014","186.91","187.66","187.78","186.24","2.28M","-0.14%"
"10/01/2014","187.17","189.91","190.40","186.79","3.72M","-1.40%"
"09/30/2014","189.83","189.64","190.85","189.15","2.93M","0.10%"
"09/29/2014","189.64","188.51","189.96","188.12","2.34M","-0.22%"
"09/26/2014","190.06","188.93","190.33","188.61","2.49M","0.56%"
"09/25/2014","189.01","192.05","192.50","188.97","4.16M","-1.72%"
"09/24/2014","192.31","191.00","192.45","189.88","3.08M","0.36%"
"09/23/2014","191.62","192.75","193.07","191.52","3.30M","-0.77%"
"09/22/2014","193.11","193.72","194.14","192.63","3.32M","-0.46%"
"09/19/2014","194.00","194.54","195.00","193.19","8.85M","0.13%"
"09/18/2014","193.75","192.79","194.13","192.71","2.96M","0.49%"
"09/17/2014","192.80","193.22","193.64","192.30","3.21M","-0.08%"
"09/16/2014","192.96","191.25","193.57","190.82","2.56M","0.60%"
"09/15/2014","191.81","191.42","192.49","190.58","2.46M","0.28%"
"09/12/2014","191.28","191.47","191.60","190.57","2.90M","-0.23%"
"09/11/2014","191.72","191.08","192.78","190.12","2.30M","0.09%"
"09/10/2014","191.54","190.12","192.15","190.10","2.77M","0.82%"
"09/09/2014","189.99","190.34","190.74","189.78","2.40M","-0.08%"
"09/08/2014","190.14","190.75","191.20","189.51","2.53M","-0.55%"
"09/05/2014","191.20","190.53","191.75","190.09","2.26M","0.27%"
"09/04/2014","190.68","191.69","192.69","190.06","2.87M","-0.66%"
"09/03/2014","191.95","192.39","192.95","191.86","1.82M","0.20%"
"09/02/2014","191.56","192.68","192.97","190.93","2.68M","-0.38%"
"08/29/2014","192.30","192.28","192.75","191.14","2.91M","0.16%"
"08/28/2014","192.00","191.47","192.30","190.66","1.50M","-0.13%"
"08/27/2014","192.25","193.03","194.13","191.56","2.19M","-0.38%"
"08/26/2014","192.99","191.02","193.53","191.02","3.18M","0.96%"
"08/25/2014","191.16","191.39","191.81","190.71","1.73M","0.39%"
"08/22/2014","190.41","190.77","191.88","190.29","1.94M","-0.43%"
"08/21/2014","191.23","190.90","192.07","190.50","2.50M","0.59%"
"08/20/2014","190.10","189.86","190.39","189.25","2.18M","0.02%"
"08/19/2014","190.07","190.04","190.25","189.36","2.04M","0.37%"
"08/18/2014","189.36","188.10","189.81","187.76","2.42M","1.06%"
"08/15/2014","187.38","187.85","188.88","186.79","2.82M","-0.27%"
"08/14/2014","187.88","187.57","188.17","186.93","1.93M","-0.04%"
"08/13/2014","187.95","188.00","188.48","187.37","1.80M","0.33%"
"08/12/2014","187.34","187.45","188.69","186.81","1.86M","-0.07%"
"08/11/2014","187.47","187.81","188.36","186.28","2.53M","0.45%"
"08/08/2014","186.63","184.40","186.67","183.58","2.78M","1.26%"
"08/07/2014","184.30","186.64","186.68","183.58","2.71M","-0.90%"
"08/06/2014","185.97","185.36","186.88","184.44","3.85M","-0.60%"
"08/05/2014","187.10","188.75","189.20","186.44","3.31M","-1.34%"
"08/04/2014","189.64","189.35","189.95","188.60","2.13M","0.26%"
"08/01/2014","189.15","190.50","191.50","188.86","5.18M","-1.31%"
"07/31/2014","191.67","192.84","194.29","191.54","4.21M","-1.20%"
"07/30/2014","194.00","195.20","195.99","192.90","3.95M","-0.29%"
"07/29/2014","194.57","195.30","195.89","194.54","3.26M","-0.62%"
"07/28/2014","195.78","194.30","196.40","193.65","3.24M","0.71%"
"07/25/2014","194.40","195.30","195.90","193.79","3.38M","-0.43%"
"07/24/2014","195.24","193.95","195.62","193.75","3.61M","0.83%"
"07/23/2014","193.63","194.11","194.90","193.57","3.58M","-0.24%"
"07/22/2014","194.09","191.59","194.72","191.56","4.85M","1.70%"
"07/21/2014","190.85","191.30","191.70","189.25","4.15M","-0.86%"
"07/18/2014","192.50","191.96","193.44","190.00","8.17M","0.01%"
"07/17/2014","192.49","192.36","195.95","192.00","8.87M","0.07%"
"07/16/2014","192.36","192.24","193.36","190.76","7.82M","2.05%"
"07/15/2014","188.49","189.54","190.08","188.21","4.87M","-0.72%"
"07/14/2014","189.86","188.55","190.44","188.53","4.50M","0.99%"
"07/11/2014","188.00","187.73","188.35","186.71","2.40M","0.16%"
"07/10/2014","187.70","186.44","188.05","186.21","3.18M","-0.38%"
"07/09/2014","188.42","187.68","188.90","186.89","3.31M","0.64%"
"07/08/2014","187.22","187.65","188.08","186.37","3.14M","-0.44%"
"07/07/2014","188.04","187.61","188.27","187.44","2.96M","-0.26%"
"07/03/2014","188.53","188.39","188.81","187.35","2.42M","0.07%"
"07/02/2014","188.39","186.34","188.99","186.17","5.10M","1.09%"
"07/01/2014","186.35","181.70","187.27","181.70","6.64M","2.80%"
"06/30/2014","181.27","181.33","181.93","180.26","4.23M","-0.24%"
"06/27/2014","181.71","179.77","182.46","179.66","4.58M","0.74%"
"06/26/2014","180.37","180.87","181.37","179.27","3.26M","-0.19%"
"06/25/2014","180.72","180.25","180.97","180.06","2.76M","-0.09%"
"06/24/2014","180.88","181.50","183.00","180.65","3.88M","-0.69%"
"06/23/2014","182.14","181.92","182.25","181.00","3.23M","0.32%"
"06/20/2014","181.55","182.59","182.67","181.40","10.69M","-0.69%"
"06/19/2014","182.82","184.12","184.47","182.36","3.55M","-0.42%"
"06/18/2014","183.60","182.04","183.61","181.79","3.94M","0.74%"
"06/17/2014","182.26","181.90","182.81","181.56","2.46M","-0.05%"
"06/16/2014","182.35","182.40","182.71","181.24","3.56M","-0.12%"
"06/13/2014","182.56","182.00","183.00","181.52","2.78M","0.74%"
"06/12/2014","181.22","182.48","182.55","180.91","4.43M","-0.57%"
"06/11/2014","182.25","183.61","184.20","182.01","4.07M","-1.11%"
"06/10/2014","184.29","186.20","186.22","183.82","4.16M","-1.04%"
"06/09/2014","186.22","186.22","187.64","185.96","2.73M","-0.08%"
"06/06/2014","186.37","186.47","187.65","185.90","3.30M","0.21%"
"06/05/2014","185.98","184.66","186.09","183.92","2.86M","0.80%"
"06/04/2014","184.51","184.71","185.45","184.20","2.38M","0.08%"
"06/03/2014","184.37","185.55","185.76","184.12","2.52M","-0.71%"
"06/02/2014","185.69","184.76","186.28","184.67","3.20M","0.72%"
"05/30/2014","184.36","183.38","184.57","182.49","4.62M","0.33%"
"05/29/2014","183.76","183.64","183.78","182.33","2.76M","0.37%"
"05/28/2014","183.08","184.48","184.88","182.94","3.72M","-0.92%"
"05/27/2014","184.78","184.80","185.65","183.93","4.79M","-0.62%"
"05/23/2014","185.94","185.84","186.14","185.31","2.56M","0.14%"
"05/22/2014","185.68","186.45","186.45","185.03","2.22M","-0.38%"
"05/21/2014","186.39","185.85","187.16","184.95","2.99M","0.81%"
"05/20/2014","184.89","186.25","186.70","184.70","3.03M","-1.13%"
"05/19/2014","187.00","186.61","187.13","186.04","3.27M","-0.03%"
"05/16/2014","187.06","186.27","187.41","185.93","3.95M","0.32%"
"05/15/2014","186.46","189.07","189.08","186.18","4.20M","-1.20%"
"05/14/2014","188.72","191.91","191.99","188.17","5.26M","-1.81%"
"05/13/2014","192.19","192.79","193.03","191.76","2.23M","-0.20%"
"05/12/2014","192.57","191.12","193.02","190.94","3.78M","1.31%"
"05/09/2014","190.08","188.98","190.59","188.37","2.26M","0.62%"
"05/08/2014","188.91","189.16","190.57","188.23","2.43M","-0.21%"
"05/07/2014","189.30","189.34","190.30","186.93","3.82M","-0.38%"
"05/06/2014","190.03","190.93","190.95","189.25","3.19M","-0.64%"
"05/05/2014","191.26","191.05","191.49","189.80","2.22M","-0.09%"
"05/02/2014","191.44","193.75","193.84","191.25","3.05M","-1.08%"
"05/01/2014","193.53","196.31","196.74","193.15","3.68M","-1.50%"
"04/30/2014","196.47","194.38","196.86","194.35","4.21M","0.70%"
"04/29/2014","195.11","193.59","195.94","193.41","4.63M","1.02%"
"04/28/2014","193.14","191.14","193.99","190.58","5.64M","1.85%"
"04/25/2014","189.63","190.54","190.67","189.11","3.87M","-0.31%"
"04/24/2014","190.22","192.22","192.22","190.03","4.41M","-0.79%"
"04/23/2014","191.73","191.79","192.41","190.11","4.74M","-0.22%"
"04/22/2014","192.15","192.01","193.00","191.20","3.88M","-0.06%"
"04/21/2014","192.27","189.80","192.81","189.74","5.43M","1.19%"
"04/17/2014","190.01","187.25","190.70","187.01","11.26M","-3.25%"
"04/16/2014","196.40","198.05","198.71","195.00","8.53M","-0.31%"
"04/15/2014","197.02","195.98","197.41","195.42","5.35M","-0.38%"
"04/14/2014","197.77","196.24","198.24","195.88","5.43M","1.32%"
"04/11/2014","195.19","195.04","197.00","194.27","4.84M","-0.25%"
"04/10/2014","195.68","196.06","199.21","195.66","8.43M","-0.49%"
"04/09/2014","196.64","193.88","197.00","193.60","5.49M","1.73%"
"04/08/2014","193.29","193.89","194.17","192.69","5.13M","-0.63%"
"04/07/2014","194.52","191.72","195.31","191.57","6.75M","1.43%"
"04/04/2014","191.77","193.12","193.97","191.28","6.09M","-0.48%"
"04/03/2014","192.69","193.20","193.38","192.35","4.09M","-0.44%"
"04/02/2014","193.55","194.24","194.50","192.49","4.92M","-0.49%"
"04/01/2014","194.50","193.12","195.13","192.78","5.40M","1.04%"
"03/31/2014","192.49","191.64","193.77","191.40","8.54M","1.07%"
"03/28/2014","190.45","189.94","192.62","189.11","5.19M","0.33%"
"03/27/2014","189.83","191.91","192.67","189.32","6.77M","-1.45%"
"03/26/2014","192.62","194.98","195.63","191.96","6.85M","-1.24%"
"03/25/2014","195.04","188.76","195.40","188.70","10.91M","3.61%"
"03/24/2014","188.25","187.43","189.44","187.37","5.74M","0.85%"
"03/21/2014","186.67","188.50","188.70","186.40","12.54M","-0.65%"
"03/20/2014","187.90","184.47","188.26","184.17","5.06M","1.73%"
"03/19/2014","184.71","185.60","186.70","183.50","4.32M","-1.12%"
"03/18/2014","186.81","185.99","187.90","185.54","3.96M","0.54%"
"03/17/2014","185.81","182.66","186.35","182.66","4.94M","1.98%"
"03/14/2014","182.21","183.89","184.29","182.21","5.49M","-0.92%"
"03/13/2014","183.90","186.41","187.00","183.71","4.91M","-1.25%"
"03/12/2014","186.22","186.01","187.45","185.89","4.83M","-0.29%"
"03/11/2014","186.76","187.41","188.45","186.04","4.23M","0.20%"
"03/10/2014","186.39","187.55","188.37","185.85","4.59M","-0.69%"
"03/07/2014","187.68","188.35","188.92","187.18","4.12M","0.02%"
"03/06/2014","187.64","187.37","188.39","186.90","3.82M","0.27%"
"03/05/2014","187.14","186.57","187.95","186.40","3.49M","0.38%"
"03/04/2014","186.44","185.81","187.16","185.68","4.73M","1.18%"
"03/03/2014","184.26","183.33","184.64","182.82","3.95M","-0.49%"
"02/28/2014","185.17","185.38","186.12","183.65","4.67M","-0.05%"
"02/27/2014","185.27","183.83","185.95","183.81","3.83M","0.66%"
"02/26/2014","184.06","183.94","185.28","183.56","3.74M","0.45%"
"02/25/2014","183.23","183.52","184.60","182.88","3.90M","-0.12%"
"02/24/2014","183.45","182.82","185.16","182.82","4.60M","0.36%"
"02/21/2014","182.79","184.25","185.71","182.62","5.70M","-0.80%"
"02/20/2014","184.26","182.96","184.86","182.79","4.97M","0.72%"
"02/19/2014","182.95","182.74","185.65","182.41","4.67M","-0.13%"
"02/18/2014","183.19","183.18","184.00","182.32","4.44M","-0.27%"
"02/14/2014","183.69","181.26","184.43","180.99","4.67M","1.02%"
"02/13/2014","181.84","178.22","182.36","177.86","4.48M","0.89%"
"02/12/2014","180.24","179.52","181.25","179.26","3.98M","0.30%"
"02/11/2014","179.70","176.81","180.39","176.80","4.65M","1.45%"
"02/10/2014","177.14","176.97","177.65","176.25","3.54M","-0.06%"
"02/07/2014","177.25","175.64","177.56","175.07","4.73M","1.48%"
"02/06/2014","174.67","173.97","174.85","173.79","4.29M","0.25%"
"02/05/2014","174.24","172.19","174.97","172.19","4.71M","0.81%"
"02/04/2014","172.84","173.53","173.75","172.36","4.35M","-0.03%"
"02/03/2014","172.90","176.02","176.02","172.72","7.19M","-2.14%"
"01/31/2014","176.68","176.11","177.84","175.34","5.20M","-0.38%"
"01/30/2014","177.36","177.17","177.86","176.36","4.85M","0.54%"
"01/29/2014","176.40","175.98","178.53","175.89","4.97M","-0.25%"
"01/28/2014","176.85","178.05","178.45","176.16","5.34M","-0.59%"
"01/27/2014","177.90","179.60","179.65","177.66","5.21M","-0.97%"
"01/24/2014","179.64","181.25","182.81","179.64","6.94M","-1.69%"
"01/23/2014","182.73","181.43","183.72","180.71","6.97M","0.26%"
"01/22/2014","182.25","181.28","183.50","179.67","13.80M","-3.28%"
"01/21/2014","188.43","190.23","190.39","186.79","11.12M","-0.87%"
"01/17/2014","190.09","188.04","190.81","187.86","7.67M","0.70%"
"01/16/2014","188.76","187.53","188.99","186.80","4.78M","0.54%"
"01/15/2014","187.74","185.82","188.65","185.49","4.83M","0.98%"
"01/14/2014","185.92","185.06","186.43","183.88","4.62M","0.96%"
"01/13/2014","184.16","186.26","186.95","183.86","5.79M","-1.66%"
"01/10/2014","187.26","188.31","188.57","186.28","4.02M","-0.06%"
"01/09/2014","187.38","189.02","189.50","186.55","4.32M","-0.31%"
"01/08/2014","187.97","189.33","189.42","187.26","4.60M","-0.92%"
"01/07/2014","189.71","186.39","190.35","186.38","5.93M","1.99%"
"01/06/2014","186.00","187.15","187.35","185.30","4.07M","-0.34%"
"01/03/2014","186.64","185.83","187.35","185.30","4.06M","0.60%"
"01/02/2014","185.53","187.21","187.40","185.20","4.55M","-1.09%"
"12/31/2013","187.57","186.49","187.79","186.30","3.62M","0.62%"
"12/30/2013","186.41","185.32","186.70","184.67","3.02M","0.72%"
"12/27/2013","185.08","185.84","186.50","184.56","3.38M","-0.15%"
"12/26/2013","185.35","183.56","185.56","183.51","3.33M","1.16%"
"12/24/2013","183.22","181.96","183.50","181.91","1.61M","0.54%"
"12/23/2013","182.23","181.05","182.93","180.61","4.08M","1.23%"
"12/20/2013","180.02","180.12","182.00","180.02","7.66M","-0.11%"
"12/19/2013","180.22","177.88","180.54","177.88","5.93M","0.85%"
"12/18/2013","178.70","176.45","178.74","174.85","5.70M","1.67%"
"12/17/2013","175.76","177.36","177.49","175.12","5.48M","-1.18%"
"12/16/2013","177.85","173.22","178.35","172.73","7.52M","2.92%"
"12/13/2013","172.80","173.52","174.38","172.73","4.18M","-0.33%"
"12/12/2013","173.37","175.06","175.80","173.30","5.67M","-1.04%"
"12/11/2013","175.20","177.00","177.76","175.10","4.09M","-1.08%"
"12/10/2013","177.12","176.90","177.67","176.06","4.13M","-0.19%"
"12/09/2013","177.46","177.99","178.15","176.83","3.80M","-0.12%"
"12/06/2013","177.67","176.70","178.00","176.01","4.74M","0.90%"
"12/05/2013","176.08","176.15","176.86","175.28","4.39M","0.19%"
"12/04/2013","175.74","175.37","177.50","175.16","5.27M","-0.19%"
"12/03/2013","176.08","177.00","178.23","175.64","5.86M","-0.79%"
"12/02/2013","177.48","179.46","179.59","177.12","4.56M","-1.22%"
"11/29/2013","179.68","179.21","180.76","179.00","2.87M","0.40%"
"11/27/2013","178.97","177.83","180.18","177.82","4.60M","0.94%"
"11/26/2013","177.31","178.67","178.94","177.31","5.76M","-0.91%"
"11/25/2013","178.94","180.25","180.75","177.82","7.16M","-1.30%"
"11/22/2013","181.30","183.50","184.99","179.92","7.61M","-1.54%"
"11/21/2013","184.13","185.54","185.75","183.41","4.46M","-0.57%"
"11/20/2013","185.19","185.22","186.24","184.65","3.65M","-0.03%"
"11/19/2013","185.25","184.63","186.20","184.15","4.58M","0.42%"
"11/18/2013","184.47","183.52","184.99","183.27","5.34M","0.70%"
"11/15/2013","183.19","182.38","183.28","181.16","5.18M","0.54%"
"11/14/2013","182.21","180.48","183.20","179.66","6.32M","-0.73%"
"11/13/2013","183.55","182.27","183.55","181.59","4.71M","0.26%"
"11/12/2013","183.07","182.53","184.05","182.26","4.26M","0.10%"
"11/11/2013","182.88","180.19","183.39","180.04","5.22M","1.61%"
"11/08/2013","179.99","178.83","180.08","177.35","6.28M","-0.01%"
"11/07/2013","180.00","179.60","181.39","179.60","5.22M","0.45%"
"11/06/2013","179.19","177.91","179.75","177.78","4.56M","0.75%"
"11/05/2013","177.85","179.54","179.80","177.71","6.10M","-1.34%"
"11/04/2013","180.27","179.90","180.80","179.34","3.48M","0.58%"
"11/01/2013","179.23","179.81","180.34","178.88","3.64M","0.01%"
"10/31/2013","179.21","179.65","181.67","179.04","4.32M","-0.52%"
"10/30/2013","180.15","181.69","182.18","179.86","5.28M","-1.08%"
"10/29/2013","182.12","177.62","182.32","177.50","8.91M","2.69%"
"10/28/2013","177.35","177.04","177.89","176.20","3.71M","0.28%"
"10/25/2013","176.85","178.43","179.10","176.26","4.84M","-0.53%"
"10/24/2013","177.80","176.43","177.89","176.25","5.53M","1.15%"
"10/23/2013","175.77","175.09","175.99","174.40","5.42M","0.46%"
"10/22/2013","174.97","173.35","175.57","172.95","6.98M","1.22%"
"10/21/2013","172.86","174.42","174.75","172.63","7.10M","-0.53%"
"10/18/2013","173.78","174.80","175.00","173.25","10.55M","-0.60%"
"10/17/2013","174.83","173.84","177.00","172.57","22.37M","-6.37%"
"10/16/2013","186.73","185.42","186.73","184.99","6.72M","1.12%"
"10/15/2013","184.66","185.74","185.94","184.22","3.37M","-1.24%"
"10/14/2013","186.97","185.41","186.99","184.42","2.66M","0.44%"
"10/11/2013","186.16","185.25","186.23","184.12","3.23M","0.75%"
"10/10/2013","184.77","183.17","184.77","182.36","3.66M","1.90%"
"10/09/2013","181.32","179.37","181.67","179.10","4.42M","1.45%"
"10/08/2013","178.72","181.89","181.99","178.71","5.58M","-1.81%"
"10/07/2013","182.01","181.85","183.31","181.85","3.97M","-1.14%"
"10/04/2013","184.10","184.17","185.13","183.58","2.86M","0.13%"
"10/03/2013","183.86","184.70","184.96","183.00","3.21M","-0.59%"
"10/02/2013","184.96","185.54","186.31","184.41","3.62M","-0.76%"
"10/01/2013","186.38","185.34","186.65","184.65","2.68M","0.65%"
"09/30/2013","185.18","185.56","186.74","184.34","3.98M","-0.93%"
"09/27/2013","186.92","188.87","188.94","186.45","3.91M","-1.73%"
"09/26/2013","190.22","190.10","191.76","189.46","2.09M","0.40%"
"09/25/2013","189.47","190.14","190.62","188.50","2.65M","-0.26%"
"09/24/2013","189.97","190.93","191.56","189.66","3.09M","-0.53%"
"09/23/2013","190.99","190.06","192.41","189.33","3.34M","0.51%"
"09/20/2013","190.02","193.96","194.43","190.02","8.53M","-1.74%"
"09/19/2013","193.39","194.18","194.89","193.22","3.18M","-0.53%"
"09/18/2013","194.42","192.60","194.89","192.00","3.84M","1.18%"
"09/17/2013","192.16","193.42","194.15","191.83","2.93M","-0.51%"
"09/16/2013","193.15","193.70","194.81","192.61","3.91M","0.51%"
"09/13/2013","192.17","191.21","193.10","191.00","3.71M","0.75%"
"09/12/2013","190.73","190.96","191.32","189.85","3.35M","0.02%"
"09/11/2013","190.70","186.83","190.87","186.82","4.96M","2.20%"
"09/10/2013","186.60","187.20","187.65","186.37","3.15M","0.88%"
"09/09/2013","184.98","183.68","185.49","183.31","3.02M","1.07%"
"09/06/2013","183.03","184.65","184.99","182.65","2.90M","-0.61%"
"09/05/2013","184.15","183.35","185.00","183.07","2.87M","0.56%"
"09/04/2013","183.13","183.58","184.19","182.31","2.60M","-0.45%"
"09/03/2013","183.96","183.63","184.32","182.51","3.49M","0.93%"
"08/30/2013","182.27","182.75","182.99","181.51","2.73M","-0.20%"
"08/29/2013","182.64","181.96","183.70","181.44","2.98M","0.26%"
"08/28/2013","182.16","182.68","183.47","181.10","3.98M","-0.32%"
"08/27/2013","182.74","183.63","184.50","182.57","3.19M","-1.08%"
"08/26/2013","184.74","185.27","187.00","184.68","2.17M","-0.37%"
"08/23/2013","185.42","185.34","185.74","184.57","2.30M","0.12%"
"08/22/2013","185.19","185.65","186.25","184.25","2.35M","0.18%"
"08/21/2013","184.86","184.67","186.57","184.28","3.55M","0.16%"
"08/20/2013","184.56","184.37","185.63","183.17","3.12M","0.18%"
"08/19/2013","184.23","185.30","186.50","183.98","3.25M","-0.60%"
"08/16/2013","185.34","185.54","186.46","185.34","3.43M","-0.24%"
"08/15/2013","185.79","186.23","187.00","185.45","3.69M","-0.93%"
"08/14/2013","187.53","188.58","188.93","187.30","2.90M","-0.47%"
"08/13/2013","188.42","189.54","189.99","187.56","3.54M","-0.35%"
"08/12/2013","189.09","186.97","189.56","186.89","3.03M","0.68%"
"08/09/2013","187.82","188.00","189.16","187.00","3.25M","-0.06%"
"08/08/2013","187.93","189.45","189.87","186.79","4.55M","-0.33%"
"08/07/2013","188.56","189.60","189.93","188.05","3.90M","-1.27%"
"08/06/2013","190.99","192.26","192.51","190.27","5.94M","-2.31%"
"08/05/2013","195.50","195.16","195.88","194.35","2.49M","0.17%"
"08/02/2013","195.16","195.50","195.50","193.22","3.87M","-0.33%"
"08/01/2013","195.81","196.65","197.17","195.41","2.88M","0.39%"
"07/31/2013","195.04","194.49","196.91","194.49","3.81M","-0.49%"
"07/30/2013","196.01","196.99","197.83","195.81","2.66M","-0.10%"
"07/29/2013","196.21","196.83","197.19","195.53","2.11M","-0.58%"
"07/26/2013","197.35","196.59","197.37","195.00","2.49M","0.07%"
"07/25/2013","197.22","196.30","197.83","195.66","3.01M","0.31%"
"07/24/2013","196.61","195.95","197.30","195.86","2.96M","0.84%"
"07/23/2013","194.98","194.21","196.43","194.10","2.86M","0.46%"
"07/22/2013","194.09","193.40","195.79","193.28","3.40M","0.28%"
"07/19/2013","193.54","197.91","197.99","193.24","7.00M","-2.25%"
"07/18/2013","197.99","198.27","200.94","195.99","8.39M","1.77%"
"07/17/2013","194.55","194.72","194.89","193.03","6.87M","0.36%"
"07/16/2013","193.85","194.04","194.58","192.69","3.75M","-0.08%"
"07/15/2013","194.00","192.42","194.89","191.68","5.68M","1.00%"
"07/12/2013","192.07","193.07","193.70","191.59","4.50M","-0.38%"
"07/11/2013","192.80","193.78","194.11","192.61","4.18M","0.29%"
"07/10/2013","192.25","191.51","193.43","191.27","3.89M","0.50%"
"07/09/2013","191.30","191.88","192.80","190.78","5.20M","-1.89%"
"07/08/2013","194.98","195.60","195.78","194.61","2.95M","0.03%"
"07/05/2013","194.93","194.49","195.16","192.35","2.41M","0.87%"
"07/03/2013","193.25","190.98","194.22","190.51","1.88M","0.91%"
"07/02/2013","191.50","190.78","193.23","190.26","3.66M","0.12%"
"07/01/2013","191.28","192.15","193.80","191.12","4.44M","0.09%"
"06/28/2013","191.11","191.73","192.66","188.41","10.06M","-2.32%"
"06/27/2013","195.65","196.05","196.90","195.29","3.52M","0.41%"
"06/26/2013","194.86","195.97","196.23","194.50","3.32M","-0.06%"
"06/25/2013","194.98","195.31","195.59","193.15","3.85M","0.74%"
"06/24/2013","193.54","193.99","194.91","191.34","4.36M","-0.98%"
"06/21/2013","195.46","198.50","198.52","193.54","8.92M","-0.96%"
"06/20/2013","197.35","200.67","201.70","197.28","4.52M","-2.27%"
"06/19/2013","201.94","204.44","205.03","201.93","2.85M","-1.43%"
"06/18/2013","204.87","203.02","206.09","202.87","3.28M","0.90%"
"06/17/2013","203.04","203.44","205.17","202.55","3.22M","0.42%"
"06/14/2013","202.20","203.97","204.75","201.81","2.80M","-0.77%"
"06/13/2013","203.77","201.01","204.40","200.34","2.90M","1.28%"
"06/12/2013","201.20","204.59","205.23","200.51","3.41M","-1.36%"
"06/11/2013","203.98","203.17","205.95","202.51","2.81M","-0.51%"
"06/10/2013","205.02","206.97","206.98","204.90","2.65M","-0.64%"
"06/07/2013","206.35","204.85","206.35","204.11","2.95M","1.25%"
"06/06/2013","203.80","203.00","204.20","201.47","3.68M","0.52%"
"06/05/2013","202.74","205.16","206.29","202.40","4.22M","-1.67%"
"06/04/2013","206.19","208.60","209.00","205.08","3.60M","-1.32%"
"06/03/2013","208.95","208.25","210.05","207.33","3.32M","0.45%"
"05/31/2013","208.02","208.59","211.98","208.02","4.95M","-0.64%"
"05/30/2013","209.36","206.97","210.99","206.97","4.40M","0.69%"
"05/29/2013","207.92","206.22","208.42","206.04","3.44M","0.07%"
"05/28/2013","207.78","207.44","208.59","207.16","4.01M","1.00%"
"05/24/2013","205.72","204.69","206.43","204.42","3.30M","-0.21%"
"05/23/2013","206.16","205.48","208.61","205.13","5.18M","-0.40%"
"05/22/2013","206.99","208.50","210.15","206.12","5.19M","-0.80%"
"05/21/2013","208.65","207.24","209.48","207.00","2.98M","0.51%"
"05/20/2013","207.60","208.02","209.15","207.42","3.61M","-0.40%"
"05/17/2013","208.44","205.25","209.50","204.99","5.70M","1.83%"
"05/16/2013","204.69","204.00","206.59","204.00","4.51M","0.67%"
"05/15/2013","203.32","202.25","203.68","202.04","4.03M","0.05%"
"05/14/2013","203.21","202.09","203.67","202.08","3.70M","0.37%"
"05/13/2013","202.47","204.18","204.47","202.22","3.65M","-0.98%"
"05/10/2013","204.47","203.37","204.53","202.82","3.28M","0.61%"
"05/09/2013","203.24","204.69","205.00","202.72","3.54M","-0.77%"
"05/08/2013","204.82","202.94","204.85","202.51","3.60M","0.58%"
"05/07/2013","203.63","202.81","203.73","201.65","3.45M","0.42%"
"05/06/2013","202.78","203.79","203.99","201.52","4.83M","-0.85%"
"05/03/2013","204.51","203.94","205.32","203.75","4.49M","1.05%"
"05/02/2013","202.39","200.12","202.43","199.75","3.95M","1.38%"
"05/01/2013","199.63","201.87","202.17","199.20","4.90M","-1.44%"
"04/30/2013","202.54","199.13","202.59","197.35","7.54M","1.70%"
"04/29/2013","199.15","194.78","199.68","194.65","5.94M","2.49%"
"04/26/2013","194.31","194.16","194.71","193.25","3.49M","0.19%"
"04/25/2013","193.95","192.69","195.17","192.32","4.65M","1.17%"
"04/24/2013","191.71","192.16","192.50","191.09","3.69M","0.05%"
"04/23/2013","191.61","189.27","192.56","188.61","6.30M","2.01%"
"04/22/2013","187.83","191.15","191.38","187.68","9.85M","-1.14%"
"04/19/2013","190.00","195.74","196.50","189.76","18.85M","-8.28%"
"04/18/2013","207.15","210.11","210.25","206.15","6.50M","-1.20%"
"04/17/2013","209.67","210.53","211.09","209.50","3.27M","-1.10%"
"04/16/2013","212.00","210.84","212.00","209.20","2.86M","1.31%"
"04/15/2013","209.26","210.44","211.69","209.26","4.22M","-1.00%"
"04/12/2013","211.38","210.79","211.49","209.78","3.17M","-0.72%"
"04/11/2013","212.92","211.50","213.09","210.85","3.66M","0.43%"
"04/10/2013","212.00","211.86","212.51","210.47","3.52M","1.33%"
"04/09/2013","209.22","209.56","210.00","208.61","2.58M","-0.05%"
"04/08/2013","209.32","209.07","209.32","207.33","2.35M","-0.04%"
"04/05/2013","209.41","209.10","209.84","206.34","4.15M","-0.90%"
"04/04/2013","211.31","212.77","212.93","210.04","3.71M","-0.63%"
"04/03/2013","212.66","214.32","214.89","212.63","3.13M","-0.79%"
"04/02/2013","214.36","212.92","214.71","211.57","3.12M","0.93%"
"04/01/2013","212.38","212.80","213.50","211.25","2.14M","-0.43%"
"03/28/2013","213.30","209.83","213.44","209.74","3.75M","1.14%"
"03/27/2013","210.89","210.96","212.16","210.10","3.22M","-0.69%"
"03/26/2013","212.36","211.77","212.50","211.50","2.30M","0.77%"
"03/25/2013","210.74","212.54","212.81","210.05","3.24M","-0.63%"
"03/22/2013","212.08","212.21","213.17","211.62","3.03M","-0.08%"
"03/21/2013","212.26","212.96","213.00","210.11","5.83M","-1.30%"
"03/20/2013","215.06","214.76","215.82","214.30","3.02M","0.76%"
"03/19/2013","213.44","214.13","215.12","211.83","3.20M","0.11%"
"03/18/2013","213.21","212.90","214.50","212.64","3.01M","-0.80%"
"03/15/2013","214.92","215.38","215.90","213.41","7.94M","-0.41%"
